<TICKER>,<DTYYYYMMDD>,<FIRST>,<HIGH>,<LOW>,<CLOSE>,<VALUE>,<VOL>,<OPENINT>,<PER>,<OPEN>,<LAST>
Social.Sec.Inv,20211108,12120.00,12340.00,11880.00,12040.00,1902380212330,158012209,27495,D,12170.00,11910.00
Social.Sec.Inv,20211107,12490.00,12580.00,12000.00,12170.00,3466989699210,284848620,43785,D,12630.00,12000.00
Social.Sec.Inv,20211106,12780.00,12780.00,12310.00,12630.00,3185071379600,252271761,31768,D,11650.00,12400.00
Social.Sec.Inv,20211017,13100.00,13190.00,12880.00,13000.00,2646101186520,203521730,36941,D,12830.00,12970.00
Social.Sec.Inv,20211016,12540.00,12840.00,12540.00,12830.00,703015302160,54786346,7926,D,12230.00,12840.00
Social.Sec.Inv,20211013,12370.00,12600.00,12040.00,12230.00,813401131410,66485175,14407,D,12440.00,12360.00
Social.Sec.Inv,20211012,12900.00,12900.00,12350.00,12440.00,1219476865790,98011403,17960,D,12990.00,12350.00
Social.Sec.Inv,20211011,13130.00,13240.00,12850.00,12990.00,732714199290,56385931,14219,D,13000.00,12890.00
Social.Sec.Inv,20211010,13010.00,13100.00,12900.00,13000.00,779874091240,60005323,14085,D,13130.00,13050.00
Social.Sec.Inv,20211009,13210.00,13370.00,12910.00,13130.00,1588417487990,120979142,25342,D,13020.00,13000.00
Social.Sec.Inv,20211006,13130.00,13200.00,12970.00,13020.00,717006810860,55051327,13772,D,13130.00,13090.00
Social.Sec.Inv,20211004,13000.00,13240.00,12960.00,13130.00,575401055810,43827789,11625,D,12990.00,13080.00
Social.Sec.Inv,20211003,13000.00,13110.00,12820.00,12990.00,989329103520,76158000,14596,D,13030.00,13070.00
Social.Sec.Inv,20211002,12800.00,13230.00,12710.00,13030.00,1099058249050,84338414,19415,D,12650.00,13090.00
Social.Sec.Inv,20210929,12420.00,12860.00,12410.00,12650.00,829992157480,65611416,14968,D,12530.00,12760.00
Social.Sec.Inv,20210928,12590.00,12840.00,12400.00,12530.00,624056519820,49817707,14498,D,12590.00,12430.00
Social.Sec.Inv,20210926,12860.00,12900.00,12400.00,12590.00,687343947720,54585215,14994,D,12740.00,12500.00
Social.Sec.Inv,20210925,12620.00,12890.00,12530.00,12740.00,954788394980,74946067,18425,D,12330.00,12760.00
Social.Sec.Inv,20210922,12500.00,12640.00,12010.00,12330.00,1151777641890,93379022,22018,D,12440.00,12510.00
Social.Sec.Inv,20210921,12930.00,12990.00,12330.00,12440.00,1433804284410,115275085,24110,D,12970.00,12460.00
Social.Sec.Inv,20210920,13130.00,13170.00,12850.00,12970.00,898140301560,69226423,16348,D,12870.00,12990.00
Social.Sec.Inv,20210919,12920.00,13170.00,12560.00,12870.00,1476477981630,114685691,24512,D,12870.00,13030.00
Social.Sec.Inv,20210918,13000.00,13190.00,12520.00,12870.00,1589816847320,123529535,27056,D,12810.00,12960.00
Social.Sec.Inv,20210915,13060.00,13060.00,12640.00,12810.00,1156481132460,90270557,31618,D,13070.00,12730.00
Social.Sec.Inv,20210914,12880.00,13260.00,12880.00,13070.00,928022576130,70994700,21168,D,12840.00,13030.00
Social.Sec.Inv,20210913,12900.00,13210.00,12500.00,12840.00,987739492700,76932006,20428,D,12990.00,12860.00
Social.Sec.Inv,20210912,13420.00,13450.00,12910.00,12990.00,1743471601970,134219010,28764,D,13580.00,13020.00
Social.Sec.Inv,20210911,13690.00,13960.00,13270.00,13580.00,1527717361110,112458233,25338,D,13460.00,13420.00
Social.Sec.Inv,20210908,13000.00,13590.00,12980.00,13460.00,3089565580250,229587860,53540,D,12950.00,13590.00
Social.Sec.Inv,20210907,12930.00,13090.00,12800.00,12950.00,1384242767320,106856335,31026,D,13110.00,12910.00
Social.Sec.Inv,20210906,13090.00,13400.00,12880.00,13110.00,1843394600700,140559039,36816,D,13190.00,12940.00
Social.Sec.Inv,20210905,13400.00,13470.00,13030.00,13190.00,1785350233830,135317342,30399,D,13480.00,13090.00
Social.Sec.Inv,20210904,13700.00,13800.00,13260.00,13480.00,1655971553710,122826597,29279,D,13440.00,13360.00
Social.Sec.Inv,20210901,13200.00,13690.00,13060.00,13440.00,1527058800440,113640455,25533,D,13410.00,13580.00
Social.Sec.Inv,20210831,13300.00,13830.00,13300.00,13410.00,3005071096150,224096874,35400,D,13990.00,13300.00
Social.Sec.Inv,20210830,13990.00,14490.00,13890.00,13990.00,1589071419610,113625881,21482,D,14620.00,13890.00
Social.Sec.Inv,20210829,14790.00,15170.00,14010.00,14620.00,3556004699380,243207823,47189,D,14610.00,14110.00
Social.Sec.Inv,20210828,14340.00,14800.00,14340.00,14610.00,2285939809010,156505636,34656,D,14320.00,14620.00
Social.Sec.Inv,20210825,14600.00,14650.00,14110.00,14320.00,2573156324060,179644945,39269,D,14540.00,14300.00
Social.Sec.Inv,20210824,14330.00,14790.00,14170.00,14540.00,1962320399620,134960826,30733,D,14360.00,14490.00
Social.Sec.Inv,20210823,14500.00,14630.00,14100.00,14360.00,2092738239270,145717885,33241,D,14520.00,14260.00
Social.Sec.Inv,20210822,14690.00,15000.00,14170.00,14520.00,3773000787790,259854354,55269,D,14750.00,14470.00
Social.Sec.Inv,20210815,14370.00,14960.00,14060.00,14750.00,2385128773140,161653540,29896,D,14350.00,14830.00
Social.Sec.Inv,20210814,14600.00,14650.00,13900.00,14350.00,3533402572830,246200993,42168,D,14340.00,14500.00
Social.Sec.Inv,20210811,13920.00,14360.00,13810.00,14340.00,6428212635810,448320900,48293,D,13680.00,14360.00
Social.Sec.Inv,20210810,13700.00,13950.00,13490.00,13680.00,1830558494970,133843150,23704,D,13630.00,13740.00
Social.Sec.Inv,20210809,13310.00,13850.00,13310.00,13630.00,1405548261460,103101136,21138,D,13440.00,13570.00
Social.Sec.Inv,20210808,13230.00,13650.00,13230.00,13440.00,1164309744080,86618659,19280,D,13390.00,13370.00
Social.Sec.Inv,20210807,13700.00,13840.00,13110.00,13390.00,1651700973500,123349176,26868,D,13500.00,13230.00
Social.Sec.Inv,20210804,13010.00,13600.00,13010.00,13500.00,3444194594010,255047784,40637,D,12960.00,13600.00
Social.Sec.Inv,20210803,12620.00,13150.00,12600.00,12960.00,1471048970660,113549700,23308,D,12580.00,12970.00
Social.Sec.Inv,20210802,12500.00,12740.00,12460.00,12580.00,826094101260,65650441,15035,D,12610.00,12620.00
Social.Sec.Inv,20210801,12850.00,12880.00,12430.00,12610.00,878620898340,69665255,19126,D,12700.00,12480.00
Social.Sec.Inv,20210731,12290.00,12920.00,12280.00,12700.00,1498932629040,118014896,21957,D,12330.00,12700.00
Social.Sec.Inv,20210728,12290.00,12660.00,12150.00,12330.00,1129092793590,91557225,20358,D,12470.00,12280.00
Social.Sec.Inv,20210727,12960.00,12960.00,12320.00,12470.00,1503472244520,120555980,25932,D,12960.00,12340.00
